plate_code, experiment_name, start_time_unix, start_time_datetime, finish_time_unix, finish_time_datetime, pipetting_event_id, reaction_id, excel_path, note
17, multicomponent_0320, 1680531435, 2023-04-03 23:17:15, 1680532990, 2023-04-03 23:43:10, '0-134', 
plate_code, experiment_name, start_time_unix, start_time_datetime, finish_time_unix, finish_time_datetime, pipetting_event_id, reaction_id, excel_path, note
plate_code, experiment_name, start_time_unix, start_time_datetime, finish_time_unix, finish_time_datetime, pipetting_event_id, reaction_id, excel_path, note
17, multicomponent_0320, 1680531435, 2023-04-03 23:17:15, 1680532990, 2023-04-03 23:43:10, '0-134', 
plate_code, experiment_name, start_time_unix, start_time_datetime, finish_time_unix, finish_time_datetime, pipetting_event_id, reaction_id, excel_path, note
3, multicomponent_0320, 1680603557, 2023-04-04 19:19:17, 1680605079, 2023-04-04 19:44:39, '0-134', 
6, multicomponent_0320, 1680605089, 2023-04-04 19:44:49, 1680606564, 2023-04-04 20:09:24, '135-269', 
9, multicomponent_0320, 1680606574, 2023-04-04 20:09:34, 1680608087, 2023-04-04 20:34:47, '270-404', 
plate_code, experiment_name, start_time_unix, start_time_datetime, finish_time_unix, finish_time_datetime, pipetting_event_id, reaction_id, excel_path, note
21, multicomponent_0320, 1680523592, 2023-04-03 21:06:32, 1680525214, 2023-04-03 21:33:34, '0-134', 
22, multicomponent_0320, 1680525236, 2023-04-03 21:33:56, 1680526734, 2023-04-03 21:58:54, '135-269', 
plate_code, experiment_name, start_time_unix, start_time_datetime, finish_time_unix, finish_time_datetime, pipetting_event_id, reaction_id, excel_path, note
21, multicomponent_0320, 1680613373, 2023-04-04 22:02:53, 1680615004, 2023-04-04 22:30:04, '0-134', 
22, multicomponent_0320, 1680615014, 2023-04-04 22:30:14, 1680616470, 2023-04-04 22:54:30, '135-269', 
plate_code, experiment_name, start_time_unix, start_time_datetime, finish_time_unix, finish_time_datetime, pipetting_event_id, reaction_id, excel_path, note
plate_code, experiment_name, start_time_unix, start_time_datetime, finish_time_unix, finish_time_datetime, pipetting_event_id, reaction_id, excel_path, note
plate_code, experiment_name, start_time_unix, start_time_datetime, finish_time_unix, finish_time_datetime, pipetting_event_id, reaction_id, excel_path, note
plate_code, experiment_name, start_time_unix, start_time_datetime, finish_time_unix, finish_time_datetime, pipetting_event_id, reaction_id, excel_path, note
plate_code, experiment_name, start_time_unix, start_time_datetime, finish_time_unix, finish_time_datetime, pipetting_event_id, reaction_id, excel_path, note
plate_code, experiment_name, start_time_unix, start_time_datetime, finish_time_unix, finish_time_datetime, pipetting_event_id, reaction_id, excel_path, note
6, simple_reaction_2023_04_07_run01, 1680874025, 2023-04-07 22:27:05, 1680878099, 2023-04-07 23:34:59, '0-323', 
plate_code, experiment_name, start_time_unix, start_time_datetime, finish_time_unix, finish_time_datetime, pipetting_event_id, reaction_id, excel_path, note
6, simple_reaction_2023_04_07_run01, 1680874025, 2023-04-07 22:27:05, 1680876103, 2023-04-07 23:01:43, '0-161', 
9, simple_reaction_2023_04_07_run01, 1680876114, 2023-04-07 23:01:54, 1680878099, 2023-04-07 23:34:59, '162-323', 
plate_code, experiment_name, start_time_unix, start_time_datetime, finish_time_unix, finish_time_datetime, pipetting_event_id, reaction_id, excel_path, note
6, simple_reaction_2023_04_07_run01, 1680879331, 2023-04-07 23:55:31, 1680879986, 2023-04-08 00:06:26, '0-50', 
plate_code, experiment_name, start_time_unix, start_time_datetime, finish_time_unix, finish_time_datetime, pipetting_event_id, reaction_id, excel_path, note
6, simple_reaction_2023_04_07_run01, 1681190952, 2023-04-11 14:29:12, 1681193063, 2023-04-11 15:04:23, '0-161', 
plate_code, experiment_name, start_time_unix, start_time_datetime, finish_time_unix, finish_time_datetime, pipetting_event_id, reaction_id, excel_path, note
6, 2023_04_11_run01, 1681190952, 2023-04-11 14:29:12, 1681193063, 2023-04-11 15:04:23, '0-161', 0-53
plate_code, experiment_name, start_time_unix, start_time_datetime, finish_time_unix, finish_time_datetime, pipetting_event_id, reaction_id, excel_path, note
plate_code, experiment_name, start_time_unix, start_time_datetime, finish_time_unix, finish_time_datetime, pipetting_event_id, reaction_id, excel_path, note
plate_code, experiment_name, start_time_unix, start_time_datetime, finish_time_unix, finish_time_datetime, pipetting_event_id, reaction_id, excel_path, note
plate_code, experiment_name, start_time_unix, start_time_datetime, finish_time_unix, finish_time_datetime, pipetting_event_id, reaction_id, excel_path, note
21, 2023_04_11_run01, 1681222882, 2023-04-11 23:21:22, 1681224516, 2023-04-11 23:48:36, '0-134', 0-26
22, 2023_04_11_run01, 1681224536, 2023-04-11 23:48:56, 1681225965, 2023-04-12 00:12:45, '135-254', 27-50
plate_code, experiment_name, start_time_unix, start_time_datetime, finish_time_unix, finish_time_datetime, pipetting_event_id, reaction_id, excel_path, note
plate_code, experiment_name, start_time_unix, start_time_datetime, finish_time_unix, finish_time_datetime, pipetting_event_id, reaction_id, excel_path, note
plate_code, experiment_name, start_time_unix, start_time_datetime, finish_time_unix, finish_time_datetime, pipetting_event_id, reaction_id, excel_path, note
plate_code, experiment_name, start_time_unix, start_time_datetime, finish_time_unix, finish_time_datetime, pipetting_event_id, reaction_id, excel_path, note
6, simple_reaction_2023_04_07_run01, 1681309257, 2023-04-12 23:20:57, 1681310983, 2023-04-12 23:49:43, '0-134', 
9, simple_reaction_2023_04_07_run01, 1681311003, 2023-04-12 23:50:03, 1681312441, 2023-04-13 00:14:01, '135-254', 
